bc,N,kmean,clust,smean,wclust,dirname,filename,order,genus,species,interaction_type,population_type,division
2.20571171258761,16,4.125,0.463392857142857,241724.75,0.0651994022477719,raccoon_proximity_weighted,weighted_raccoon_matrix_22,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
4.1219429921362,14,4.57142857142857,0.665136054421769,94791.4285714286,0.0221241090574816,raccoon_proximity_weighted,weighted_raccoon_matrix_23,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
2.99051669752015,14,5.85714285714286,0.740816326530612,185888.857142857,0.00831214769991768,raccoon_proximity_weighted,weighted_raccoon_matrix_24,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
1.37199812146751,13,5.38461538461539,0.527533577533578,127790.769230769,0.00259799821265072,raccoon_proximity_weighted,weighted_raccoon_matrix_25,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
-7.01642275510103,16,5.25,0.673701298701299,215199.125,0.00935957509807445,raccoon_proximity_weighted,weighted_raccoon_matrix_26,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
2.03632110816393,11,4.54545454545455,0.554761904761905,112957.818181818,0.00737193842758881,raccoon_proximity_weighted,weighted_raccoon_matrix_27,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
1.59183269991684,12,4.16666666666667,0.511111111111111,226457.166666667,0.00372992161574943,raccoon_proximity_weighted,weighted_raccoon_matrix_28,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
1.83280800725632,8,4.5,0.720833333333333,210498,0.00543038263659444,raccoon_proximity_weighted,weighted_raccoon_matrix_29,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
3.2553276821793,23,4.34782608695652,0.489855072463768,56.0869565217391,0.0137489335836077,raccoon_proximity_weighted,weighted_raccoon_matrix_3,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
-2.42485715381752,8,4.75,0.754761904761905,314124.75,0.0289803044443002,raccoon_proximity_weighted,weighted_raccoon_matrix_30,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
5.98152653258588,10,4.6,0.678888888888889,222248,0.0176402034547418,raccoon_proximity_weighted,weighted_raccoon_matrix_31,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
2.35656310668043,13,4.15384615384615,0.503296703296703,146366,0.0217316872749645,raccoon_proximity_weighted,weighted_raccoon_matrix_32,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
2.79804518546349,13,6,0.783616383616384,88797.2307692308,0.0416332015995275,raccoon_proximity_weighted,weighted_raccoon_matrix_33,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
1.99923282538472,13,4,0.532417582417582,125168.769230769,0.0204336893602256,raccoon_proximity_weighted,weighted_raccoon_matrix_34,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
2.38533794014308,14,3.28571428571429,0.550680272108844,226561.857142857,0.019323926170073,raccoon_proximity_weighted,weighted_raccoon_matrix_35,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
2.30700623072583,14,3.57142857142857,0.433333333333333,125875.714285714,0.0218599596042448,raccoon_proximity_weighted,weighted_raccoon_matrix_36,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
1.39879806688891,14,2.57142857142857,0.45,123404.857142857,0.000966839230408781,raccoon_proximity_weighted,weighted_raccoon_matrix_37,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
1.34461500836157,10,3.2,0.526666666666667,16059.8,0.00297967610051175,raccoon_proximity_weighted,weighted_raccoon_matrix_38,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
2.07333337807113,13,3.07692307692308,0.325641025641026,49656.9230769231,0.00673410862477324,raccoon_proximity_weighted,weighted_raccoon_matrix_39,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
5.22582027890791,24,8.33333333333333,0.661391848891849,84.1666666666667,0.0210159238765677,raccoon_proximity_weighted,weighted_raccoon_matrix_4,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
2.99155681322296,16,4.375,0.595684523809524,74931.625,0.00264871794618996,raccoon_proximity_weighted,weighted_raccoon_matrix_40,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
4.68835738259923,18,5.22222222222222,0.485846560846561,98689.2222222222,0.00702973575646349,raccoon_proximity_weighted,weighted_raccoon_matrix_41,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
145.240181017535,17,4.11764705882353,0.507282913165266,75095.5294117647,0.00568800436158939,raccoon_proximity_weighted,weighted_raccoon_matrix_42,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
-3.26291549607368,16,3.625,0.386309523809524,125267.625,0.0125469224961432,raccoon_proximity_weighted,weighted_raccoon_matrix_43,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
1.95153632752991,12,5.16666666666667,0.685714285714286,68435.6666666667,0.00141240792896283,raccoon_proximity_weighted,weighted_raccoon_matrix_44,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
1.56237549981692,13,3.84615384615385,0.479487179487179,46095.5384615385,0.00148859527772461,raccoon_proximity_weighted,weighted_raccoon_matrix_45,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
3.56359491330211,12,3.83333333333333,0.634920634920635,28329.1666666667,0.00390103213415057,raccoon_proximity_weighted,weighted_raccoon_matrix_46,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
2.01785294728696,13,3.69230769230769,0.458974358974359,15263.8461538462,0.00301519856037034,raccoon_proximity_weighted,weighted_raccoon_matrix_47,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
1.97571247141003,14,3.28571428571429,0.383333333333333,15699.7142857143,0.0014849289488395,raccoon_proximity_weighted,weighted_raccoon_matrix_48,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
2.08428225591838,11,4,0.63030303030303,26422.9090909091,0.00472501437066198,raccoon_proximity_weighted,weighted_raccoon_matrix_49,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
2.50030972853949,22,6.09090909090909,0.548524203069657,21425.8181818182,0.00114165135145698,raccoon_proximity_weighted,weighted_raccoon_matrix_5,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
3.4221559157651,16,4.125,0.547172619047619,5652.375,0.0231404610607584,raccoon_proximity_weighted,weighted_raccoon_matrix_50,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
3.4434200013608,15,4.53333333333333,0.611111111111111,15329.7333333333,0.0241468572456428,raccoon_proximity_weighted,weighted_raccoon_matrix_51,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
3.18350162520017,16,4,0.511309523809524,11530.625,0.0422855181074376,raccoon_proximity_weighted,weighted_raccoon_matrix_52,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
2.12390621452583,22,6.81818181818182,0.633444333444333,21163.5454545455,0.00428499472254074,raccoon_proximity_weighted,weighted_raccoon_matrix_6,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
1.79919105465736,22,7.45454545454545,0.509754134754135,51258.5454545455,0.0024277661374562,raccoon_proximity_weighted,weighted_raccoon_matrix_7,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
2.20150696473505,22,5.54545454545455,0.596062271062271,49475.3636363636,0.00285333243806612,raccoon_proximity_weighted,weighted_raccoon_matrix_8,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
2.01272872302668,21,5.71428571428571,0.546705146705147,40420.7619047619,0.00379471368124784,raccoon_proximity_weighted,weighted_raccoon_matrix_9,Carnivora,Procyon,lotor,spatial_proximity,free-ranging,
3158.47315346528,78,47.2051282051282,0.679742895090573,119.435897435897,0.0835380795967428,rhesusmacaque_aggression_weighted_balasubramaniam,macaque_balasubramaniam_aggression2,Primates,Macaca,mulatta,dominance,captive,old_world
138.406797028446,86,39.4186046511628,0.557598939623569,81.6744186046512,0.060990764797081,rhesusmacaque_aggression_weighted_balasubramaniam,macaque_balasubramaniam_aggression3,Primates,Macaca,mulatta,dominance,captive,old_world
90.694163267749,78,43.9230769230769,0.630251538088049,106.666666666667,0.0502089629637487,rhesusmacaque_aggression_weighted_balasubramaniam,macaque_balasubramaniam_agression1,Primates,Macaca,mulatta,dominance,captive,old_world
-441.556250395374,28,27,1,1882.28571428571,0.0989260117226088,rhesusmacaque_association_weighted,macaque_massen_contact_sits_attribute,Primates,Macaca,mulatta,physical_contact,captive,old_world
6.27897880777082,28,16.2857142857143,0.658660075075354,95.0714285714286,0.0315345241696936,rhesusmacaque_association_weighted,macaque_massen_grooming_bouts_attribute,Primates,Macaca,mulatta,grooming,captive,old_world
708.230148889032,62,37.6451612903226,0.667144795982283,78.5483870967742,0.140545455650736,rhesusmacaque_dominance_weighted,weighted_macaque_dominance,Primates,Macaca,fuscata,dominance,semi-ranging,old_world
5.68099029168005,79,13.0126582278481,0.280129279386441,43.5949367088608,0.0173545123169141,rhesusmacaque_grooming_weighted_balasubramaniam,macaque_balasubramaniam_grooming1,Primates,Macaca,mulatta,grooming,captive,old_world
8.22664621637053,78,15.6923076923077,0.294257911890699,46.7692307692308,0.0195955795857427,rhesusmacaque_grooming_weighted_balasubramaniam,macaque_balasubramaniam_grooming2,Primates,Macaca,mulatta,grooming,captive,old_world
8.99407342080407,86,16.4883720930233,0.308362176976941,42.4186046511628,0.0201587975065347,rhesusmacaque_grooming_weighted_balasubramaniam,macaque_balasubramaniam_grooming3,Primates,Macaca,mulatta,grooming,captive,old_world
6.75726655483412,79,14.3037974683544,0.288255930507742,38.1012658227848,0.0138427357398594,rhesusmacaque_huddeling_weighted_balasubramaniam,macaque_balasubramaniam_huddling1,Primates,Macaca,mulatta,physical_contact,captive,old_world
5.16925042059441,78,8.76923076923077,0.230014137798729,20.7435897435897,0.0125504740534046,rhesusmacaque_huddeling_weighted_balasubramaniam,macaque_balasubramaniam_huddling2,Primates,Macaca,mulatta,physical_contact,captive,old_world
8.10042581974106,86,16.3953488372093,0.283076784385421,37.5348837209302,0.018412881596981,rhesusmacaque_huddeling_weighted_balasubramaniam,macaque_balasubramaniam_huddling3,Primates,Macaca,mulatta,physical_contact,captive,old_world
-9.72015796654311,7,5.71428571428571,0.952380952380952,5.71428571414286,0.0776324027329998,saguinus_fusciollis_grooming_griffin,weighted_primate_matrix_17,Primates,Saguinus,fuscicollis,grooming,semi-ranging,new_world
-9.37156586158895,6,5,1,5.000000724,0.300851064234977,saguinus_mystax_grooming_griffin,weighted_primate_matrix_18,Primates,Saguinus,mystax,grooming,free-ranging,new_world
12.5877043290399,12,7.16666666666667,0.690013227513228,7.16666665,0.0754848087770083,sapajus_apella_grooming_griffin,weighted_primate_matrix_4,Primates,Sapajus,apella,grooming,free-ranging,new_world
-125.233062489466,28,16.7857142857143,0.716585145430477,47,0.145089876518486,sheep_dominance_weighted,weighted_sheep_dominance,Artiodactyla,Ovis,canadensis,dominance,semi-ranging,
11.8147009994629,17,8.47058823529412,0.810538481126716,794.470588235294,0.0922135333187456,spidermonkeys_contact_weighted,spidermonkeys_rimbach_attribute,Primates,Ateles,hybridus,physical_contact,free-ranging,new_world
3.97774794744549,18,2.22222222222222,0,3,0,squirrel_monkey_sexual_weighted,squirrel_monkey_boinkski_sexual_network_attribute,Primates,Saimiri,oerstedii,FE_mating,free-ranging,new_world
3.56804702251223,10,2.6,0,2.59999999994,0,trachypithecus_johnii_association_griffin,weighted_primate_matrix_19,Primates,Trachypithecus,johnii,non_physical_social_interaction,free-ranging,old_world
-446.032810964043,23,9.1304347826087,0.854334071725376,,,zebra_groupmembership_weighted,zebra_sundaresan_interaction_attribute,Perissodactyla,Equus,grevyi,group_membership,free-ranging,
